,0
8016,0.0075731575
8017,0.098023444
8018,0.6464457
8019,0.1922341
8020,0.046566486
8021,0.11709499
8022,0.08562076
8023,0.50647575
8024,1.0
8025,0.00050097704
8026,0.11768767
8027,0.43287304
8028,0.981509
8029,0.11974266
8030,0.081436664
8031,0.011936218
8032,0.121445775
8033,0.7240592
8034,0.17480877
8035,0.13360581
8036,0.99284136
8037,0.14991474
8038,1.0
8039,1.0
8040,0.9998996
8041,0.81160927
8042,0.13165268
8043,0.15949473
8044,0.99400914
8045,0.98961234
8046,0.0008740425
8047,0.9999849
8048,0.08959505
8049,0.12871784
8050,0.7331337
8051,0.07384339
8052,0.003077507
8053,1.0
8054,0.9998231
8055,1.0
8056,0.12470496
8057,0.204649
8058,0.5408314
8059,0.12901452
8060,0.17764083
8061,0.15517116
8062,0.06022671
8063,0.7301793
8064,0.2350015
8065,0.076292425
8066,0.30803657
8067,0.06630629
8068,0.053513408
8069,0.30702174
8070,0.7048718
8071,0.008084357
8072,0.9056499
8073,0.999581
8074,0.88283646
8075,0.8395151
8076,0.99733293
8077,0.98804617
8078,0.09688756
8079,0.14504284
8080,0.28638744
8081,0.99965173
8082,0.1313208
8083,1.0
8084,0.11016619
8085,0.081386
8086,0.15153646
8087,0.7932812
8088,0.030034065
8089,0.0066428483
8090,0.04245919
8091,0.0065423846
8092,0.17483526
8093,0.20787004
8094,0.13480523
8095,1.0
8096,0.12351608
8097,0.01975733
8098,0.01779747
8099,0.058867693
8100,0.102911174
8101,0.16195863
8102,1.0
8103,0.02060464
8104,0.74057525
8105,0.15900755
8106,0.11748251
8107,0.1047391
8108,0.22281098
8109,0.9990727
8110,1.0
8111,0.041148722
8112,0.24343953
8113,0.55661094
8114,0.15811655
8115,0.07624662
8116,0.32622564
8117,0.2397624
8118,0.00061398745
8119,0.17236346
8120,0.9998759
8121,1.0
8122,0.015806079
8123,1.0
8124,0.9999931
8125,0.045696437
8126,0.031154484
8127,0.05845207
8128,0.9220729
8129,0.013823032
8130,0.683903
8131,0.13625059
8132,0.15921646
8133,0.007948995
8134,0.15367931
8135,0.018440694
8136,0.16388625
8137,0.20472604
8138,1.0
8139,0.06317279
8140,0.30590278
8141,0.19339943
8142,0.9995461
8143,0.46784434
8144,0.2836035
8145,0.5041572
8146,0.045722067
8147,0.14648646
8148,0.29853344
8149,0.009075493
8150,0.1365925
8151,1.0
8152,0.06814155
8153,0.12590143
8154,0.422194
8155,0.4814731
8156,0.06577161
8157,0.99998903
8158,1.0
8159,0.03289935
8160,0.99740607
8161,0.24220014
8162,0.0039350092
8163,1.0
8164,0.0042486787
8165,0.6239139
8166,0.46035933
8167,0.20177433
8168,0.2524559
8169,0.36076495
8170,0.05214274
8171,0.7916546
8172,0.9580337
8173,0.038202047
8174,0.011894882
8175,0.025515258
8176,0.002638936
8177,0.1593045
8178,0.7230189
8179,0.18078998
8180,0.22103354
8181,0.123069316
8182,0.14513132
8183,1.0
8184,0.0010669827
8185,0.081042826
8186,0.27630252
8187,0.9999957
8188,0.18049383
8189,0.08120534
8190,0.00048601627
8191,0.82911396
8192,0.01720059
8193,0.0053028762
8194,1.0
8195,0.0898222
8196,0.20867315
8197,0.15089309
8198,0.17227605
8199,0.01343146
8200,0.2027393
8201,0.74828106
8202,0.39729312
8203,1.0
8204,0.29930246
8205,0.11888653
8206,1.0
8207,0.10726231
8208,0.015797734
8209,0.14291215
8210,0.99960333
8211,0.45305306
8212,0.303127
8213,0.0017307997
8214,0.07007635
8215,0.7591846
8216,0.33336675
8217,0.040792108
8218,0.2632963
8219,0.3922853
8220,0.033798695
8221,1.0
8222,7.559122e-05
8223,1.0
8224,0.032400668
8225,0.7847949
8226,0.17122093
8227,0.99917877
8228,0.43712324
8229,0.2295878
8230,0.11272323
8231,0.105183244
8232,0.053183883
8233,0.12581545
8234,0.14642864
8235,0.12926024
8236,0.048995107
8237,0.10958454
8238,0.004653424
8239,0.012924045
8240,0.09465635
8241,0.069891214
8242,0.046797693
8243,1.0
8244,0.09225649
8245,0.18339393
8246,0.11911464
8247,0.013781011
8248,0.70729804
8249,0.092663825
8250,0.35321426
8251,1.0
8252,0.14904097
8253,0.02643919
8254,0.030843645
8255,0.09980145
8256,0.027135104
8257,0.021882743
8258,7.090655e-05
8259,0.070474505
8260,3.6130004e-05
8261,0.7135814
8262,0.98034376
8263,0.17858377
8264,0.13559526
8265,0.027691543
8266,0.2868312
8267,0.12002513
8268,0.10760328
8269,0.19869813
8270,0.13866982
8271,4.6774853e-06
8272,0.19766465
8273,0.96264285
8274,0.0094643235
8275,0.15121028
8276,0.9994693
8277,0.0017788112
8278,0.016690344
8279,0.19802219
8280,0.34408522
8281,1.0
8282,0.33411574
8283,0.07027376
8284,0.080589116
8285,0.32244837
8286,0.99999905
8287,0.030994505
8288,0.090362936
8289,0.9035516
8290,0.00087213516
8291,0.1260458
8292,0.9730057
8293,0.11702174
8294,0.15423116
8295,0.9704157
8296,0.7035956
8297,0.99996305
8298,0.54993296
8299,1.0
8300,0.2858603
8301,0.13375896
8302,0.11632401
8303,0.9999988
8304,0.007249832
8305,0.17134124
8306,0.5557945
8307,0.04534456
8308,1.0
8309,0.11868766
8310,1.0
8311,0.24375632
8312,0.16066685
8313,0.020266026
8314,1.0
8315,0.09452245
8316,0.16557962
8317,0.067224115
8318,0.0045856833
8319,0.2613405
8320,0.22290802
8321,0.09574878
8322,0.2156634
8323,1.0
8324,0.14218706
8325,0.5805704
8326,0.003188163
8327,1.0
8328,0.14367557
8329,0.12787455
8330,0.34521568
8331,0.03625843
8332,0.13235003
8333,1.0
8334,0.19219857
8335,0.09463966
8336,0.8385383
8337,0.9999975
8338,0.37061986
8339,0.032529593
8340,0.18399236
8341,0.0071794987
8342,0.17261907
8343,0.079995334
8344,0.039791226
8345,0.14152268
8346,0.27981198
8347,0.92675185
8348,0.074524134
8349,0.21563473
8350,0.016213328
8351,0.004507512
8352,0.48195434
8353,0.014487147
8354,0.99998105
8355,0.17444977
8356,0.0020783246
8357,0.0033007264
8358,0.3587386
8359,1.0
8360,0.06334102
8361,0.99999475
8362,0.10521528
8363,0.2016814
8364,0.17515835
8365,0.04169485
8366,0.9767152
8367,1.0
8368,1.0
8369,0.041379094
8370,0.13465461
8371,0.0819262
8372,1.0
8373,0.9755379
8374,0.99873924
8375,0.030827314
8376,0.027603686
8377,0.99630517
8378,0.0753544
8379,0.16163352
8380,0.5540314
8381,0.03964877
8382,1.0
8383,0.99953663
8384,0.18657067
8385,0.2194682
8386,0.2528162
8387,0.99617124
8388,0.11261329
8389,0.9999995
8390,0.9999842
8391,1.0
8392,0.10727501
8393,0.39518723
8394,0.02059102
8395,0.27518755
8396,0.10730851
8397,0.06145513
8398,0.00031632185
8399,0.29169983
8400,0.991877
8401,0.20521125
8402,0.2006824
8403,0.018371016
8404,0.17147583
8405,0.35742772
8406,0.5792634
8407,0.023317933
8408,0.069244266
8409,0.015885234
8410,0.23296866
8411,0.04251522
8412,0.15058973
8413,1.0
8414,0.1587866
8415,0.06659651
8416,6.1264127e-10
8417,0.8374083
8418,0.22328728
8419,0.14775953
8420,0.1509138
8421,0.999346
8422,0.03236416
8423,0.3514766
8424,0.8960355
8425,0.16068709
8426,0.9034909
8427,0.056342423
8428,0.13438025
8429,0.7801311
8430,0.19081399
8431,0.16875735
8432,0.15944466
8433,0.9823691
8434,0.0033491552
8435,0.12851468
8436,0.22358248
8437,1.0
8438,0.079256415
8439,1.0
8440,0.44411194
8441,0.17651525
8442,0.019099593
8443,0.097501636
8444,1.0
8445,0.6208924
8446,0.7469806
8447,0.50518316
8448,0.0003966093
8449,0.99999875
8450,0.9204315
8451,0.173601
8452,0.011150062
8453,0.12963924
8454,0.13591626
8455,0.9999995
8456,0.037694156
8457,0.026061237
8458,0.07545203
8459,0.80963254
8460,0.042678863
8461,0.06850144
8462,0.18703821
8463,0.21235478
8464,0.9729466
8465,1.0
8466,0.118136734
8467,0.9999027
8468,0.21412477
8469,1.0
8470,0.99988997
8471,0.11005479
8472,1.0
8473,0.71118724
8474,0.2078267
8475,0.016823769
8476,0.0062615275
8477,0.9792577
8478,0.11443925
8479,0.07073179
8480,0.047585487
8481,0.19351128
8482,0.34588778
8483,0.009377927
8484,0.76530814
8485,0.15020609
8486,0.0052760243
8487,0.10340363
8488,0.07863718
8489,1.0
8490,0.99995184
8491,0.0002683699
8492,0.0039327443
8493,0.9993988
8494,0.0122743845
8495,0.092436016
8496,0.008524448
8497,0.048318535
8498,0.7574229
8499,0.8179281
8500,1.0
8501,1.0
8502,0.19015926
8503,0.076625675
8504,0.11601251
8505,0.88311523
8506,0.09124935
8507,0.9040984
8508,0.04865238
8509,0.6793406
8510,0.79637444
8511,0.92536354
8512,0.5142048
8513,0.26310003
8514,0.9798038
8515,0.050637722
8516,0.12545124
8517,0.16558635
8518,0.059241742
8519,0.83265996
8520,0.19085404
8521,0.99679744
8522,0.11481997
8523,0.14577633
8524,0.21606597
8525,0.11607444
8526,0.9999665
8527,0.10869038
8528,0.0933471
8529,6.627756e-05
8530,0.114099085
8531,0.5855322
8532,0.7373676
8533,0.2364394
8534,0.20313936
8535,0.24859476
8536,0.07610574
8537,0.21276525
8538,0.13286996
8539,0.23216131
8540,0.113263994
8541,0.99987966
8542,0.9639225
8543,0.1853539
8544,0.3976018
8545,1.0
8546,0.06883004
8547,0.20465532
8548,0.047284722
8549,0.072648734
8550,0.026684254
8551,0.29676187
8552,0.98732126
8553,0.12523574
8554,0.23034516
8555,0.9982251
8556,1.0
8557,0.008336872
8558,0.99713653
8559,0.9979131
8560,0.012588292
8561,0.803391
8562,0.06159413
8563,0.14754987
8564,0.1279977
8565,0.48824355
8566,0.67082644
8567,0.045439065
8568,0.999773
8569,0.09319705
8570,0.6390333
8571,0.20368701
8572,0.99139035
8573,0.9999901
8574,0.8746228
8575,0.18591392
8576,0.15659574
8577,1.0
8578,0.98738885
8579,0.19585913
8580,1.0
8581,0.7375437
8582,0.19442499
8583,0.9875939
8584,1.0
8585,0.40897688
8586,1.0
8587,0.16859868
8588,0.9173856
8589,0.9500996
8590,0.18961692
8591,0.039239228
8592,0.6590329
8593,0.8158196
8594,1.0
8595,1.0
8596,0.052457243
8597,0.1065478
8598,1.0
8599,0.1830068
8600,0.11073169
8601,0.0027708411
8602,0.10091379
8603,0.72350764
8604,0.20208505
8605,0.6506115
8606,0.01311186
8607,0.19243208
8608,0.61516404
8609,0.14941761
8610,0.036057323
8611,0.65126157
8612,0.99998724
8613,0.07784748
8614,0.3493303
8615,0.9993542
8616,0.9996324
8617,0.20312625
8618,0.44042385
8619,0.0033928752
8620,0.5212741
8621,0.46097085
8622,0.04637438
8623,0.16698936
8624,0.38369733
8625,0.030293614
8626,0.9964464
8627,0.09497401
8628,0.014727354
8629,1.0
8630,0.9999968
8631,0.3844176
8632,0.97242224
8633,0.105026394
8634,1.0
8635,0.07479903
8636,1.0
8637,0.0940004
8638,0.26651233
8639,0.91666025
8640,0.056369126
8641,0.15380993
8642,1.0
8643,0.090250224
8644,0.603966
8645,0.60941625
8646,0.86885345
8647,0.8760234
8648,1.0
8649,0.2098287
8650,0.48497674
8651,0.98892987
8652,0.7446554
8653,0.099027485
8654,1.0
8655,0.10336563
8656,0.124949485
8657,0.060768306
8658,0.038086653
8659,1.0
8660,0.068238676
8661,0.24768552
8662,0.058243424
8663,0.99389255
8664,0.121656686
8665,0.14875773
8666,0.18597421
8667,0.07050741
8668,1.0
8669,1.0
8670,0.0045345426
8671,0.16311836
8672,0.19616142
8673,0.01884535
8674,0.9999429
8675,0.14128128
8676,0.06305748
8677,1.0
8678,0.9902033
8679,0.98938215
8680,0.37494722
8681,1.0
8682,0.767234
8683,0.155709
8684,0.3936027
8685,0.98184896
8686,1.0
8687,1.0
8688,0.04159656
8689,0.0003912747
8690,1.0
8691,0.99999785
8692,0.013935715
8693,0.06733501
8694,0.029880702
8695,0.247543
8696,0.09117925
8697,0.8912408
8698,0.17268905
8699,1.0
8700,0.15256554
8701,0.19619131
8702,0.99999976
8703,0.9999975
8704,0.17429173
8705,0.015729755
8706,0.16541621
8707,0.07405284
8708,0.030168176
8709,0.00069129467
8710,0.15856135
8711,0.006956339
8712,0.2847181
8713,0.007989466
8714,0.24019206
8715,0.25301328
8716,0.32472843
8717,0.17473593
8718,0.10327536
8719,0.32743567
8720,0.22476181
8721,0.23692286
8722,0.99596655
8723,0.19565272
8724,0.008038342
8725,1.0
8726,0.2552877
8727,0.013020903
8728,0.993942
8729,0.098534524
8730,0.016482294
8731,0.7104152
8732,0.25665116
8733,0.9056432
8734,0.015665561
8735,0.00408116
8736,0.18322635
8737,0.15064639
8738,0.09146124
8739,0.11637631
8740,0.9999645
8741,0.297851
8742,0.14899877
8743,0.22909603
8744,0.1487728
8745,0.29180956
8746,0.90013134
8747,1.0
8748,0.9999825
8749,0.054188788
8750,0.20403823
8751,0.9999875
8752,0.15388617
8753,0.27481544
8754,0.9968184
8755,0.53771096
8756,0.15442494
8757,0.15129223
8758,0.44880745
8759,0.1569913
8760,0.0311881
8761,0.0008457899
8762,0.011355877
8763,0.05484447
8764,0.8912717
8765,0.035440505
8766,0.22124586
8767,0.5909065
8768,1.0
8769,0.10193461
8770,0.0027453005
8771,0.0033986866
8772,0.28842545
8773,0.6253478
8774,0.009839803
8775,0.006370783
8776,0.012865841
8777,0.14929351
8778,0.051806122
8779,0.016456157
8780,0.33423242
8781,0.13932288
8782,0.15025574
8783,0.32557708
8784,0.14748415
8785,0.13278598
8786,0.66468257
8787,1.0
8788,1.0
8789,0.021715373
8790,0.07175481
8791,0.9785843
8792,0.0056545436
8793,0.9999962
8794,0.99971485
8795,0.09829956
8796,0.048523545
8797,0.18224537
8798,0.5107328
8799,0.04505849
8800,0.062247545
8801,0.21745744
8802,1.0
8803,0.9991729
8804,0.5076335
8805,0.7888827
8806,0.5456549
8807,0.10878751
8808,0.55013263
8809,0.024913728
8810,0.012123913
8811,0.1210486
8812,0.93068075
8813,0.017972648
8814,0.078324944
8815,0.99984205
8816,0.016714156
8817,0.09437108
8818,1.0
8819,0.15466425
8820,0.003732115
8821,0.22850874
8822,1.0
8823,0.031396985
8824,0.013297915
8825,1.0
8826,0.073402226
8827,0.16525838
8828,0.003057927
8829,0.018506408
8830,0.26337624
8831,0.041688085
8832,0.6539616
8833,0.24398965
8834,0.19652829
8835,0.8858356
8836,0.99907446
8837,1.0
8838,0.065074086
8839,0.22013626
8840,0.61355966
8841,0.21102616
8842,0.19918188
8843,1.8507207e-07
8844,0.22771949
8845,0.1376251
8846,0.132213
8847,0.44537988
8848,0.6724244
8849,0.14758995
8850,0.23205146
8851,0.23614925
8852,0.9999151
8853,0.020366222
8854,0.19584191
8855,0.18358475
8856,1.0
8857,0.019959718
8858,0.012053579
8859,0.0018524528
8860,0.1626749
8861,0.14341256
8862,0.95042235
8863,0.053894848
8864,0.30827102
8865,1.0
8866,0.031096429
8867,1.0
8868,0.14493701
8869,0.2550659
8870,0.09699345
8871,0.2608494
8872,0.038636208
8873,0.1435768
8874,1.0
8875,0.9985631
8876,0.017148882
8877,0.31109357
8878,0.056286395
8879,0.079463005
8880,1.0
8881,0.22352651
8882,0.47572288
8883,0.06493187
8884,0.2936049
8885,0.16643804
8886,0.12350172
8887,0.12743762
8888,0.0022102594
8889,0.12689641
8890,0.26510087
8891,0.043982
8892,0.15481558
8893,0.81963795
8894,0.07331988
8895,0.117636204
8896,0.071554095
8897,0.065834016
8898,0.011737436
8899,0.012185365
8900,0.10895637
8901,0.02437523
8902,0.020142704
8903,0.051496506
8904,0.1346429
8905,0.13756946
8906,0.0018542707
8907,0.35821488
8908,0.9958577
8909,0.037082046
8910,0.9825053
8911,0.8923011
8912,0.18964908
8913,0.025164068
8914,0.028158009
8915,0.9952893
8916,0.07807198
8917,0.008929253
8918,0.123386204
8919,0.01613915
8920,1.0
8921,0.0234316
8922,0.119835645
8923,0.044415742
8924,0.9788073
8925,0.32616687
8926,0.24214947
8927,0.0026335418
8928,1.0
8929,0.9066502
8930,0.862566
8931,0.9793438
8932,0.26118863
8933,0.6645367
8934,0.18964049
8935,0.34406742
8936,0.15089056
8937,0.5236752
8938,0.103885144
8939,0.34517342
8940,0.124160975
8941,0.009229362
8942,0.00078070164
8943,0.20518345
8944,0.012266189
8945,1.0
8946,0.04460427
8947,0.033299
8948,0.113608986
8949,0.0992848
8950,0.14367151
8951,0.0007260144
8952,0.02175188
8953,0.005474925
8954,0.99502194
8955,0.9197417
8956,0.90383285
8957,0.048645705
8958,0.013026744
8959,1.0029715e-09
8960,0.012616873
8961,0.20487416
8962,0.30891985
8963,0.16363373
8964,0.6955037
8965,0.45946208
8966,0.119427204
8967,0.00041911006
8968,0.22009972
8969,0.999912
8970,0.5663048
8971,0.24531242
8972,0.06607428
8973,0.020083487
8974,0.00875181
8975,0.006078899
8976,0.0819855
8977,1.0
8978,0.2129511
8979,0.9999341
8980,0.1093933
8981,0.6866392
8982,0.15673348
8983,0.18451515
8984,0.05591315
8985,0.24953702
8986,0.8440492
8987,0.0076526403
8988,0.007765472
8989,0.08708727
8990,0.0023730397
8991,0.89710456
8992,0.012817651
8993,0.00038680434
8994,0.9999995
8995,0.9995816
8996,0.14478958
8997,0.98420024
8998,0.49321303
8999,0.09024027
9000,0.9851961
9001,1.0
9002,0.18637863
9003,0.037884742
9004,0.027451098
9005,0.12418005
9006,0.08945486
9007,0.29794952
9008,0.2317113
9009,0.07249248
9010,0.0056487024
9011,0.013633251
9012,0.007952094
9013,0.99959743
9014,0.33497506
9015,0.12907606
9016,0.99900687
9017,0.32456845
9018,0.07651374
9019,0.00038143992
9020,0.24073327
9021,0.06691569
9022,0.16178855
9023,1.0
9024,0.14047611
9025,0.73619974
9026,0.071608335
9027,0.2957821
9028,0.97941387
9029,0.63800675
9030,0.7979535
9031,0.9575349
9032,0.1859324
9033,0.30100518
9034,0.00049990416
9035,0.0051195025
9036,0.1833745
9037,0.11763543
9038,0.14674386
9039,0.9993013
9040,0.006979257
9041,0.13389495
9042,0.056643575
9043,0.06566909
9044,0.8981286
9045,0.067370564
9046,0.62821186
9047,0.12973353
9048,0.04464066
9049,0.11653867
9050,0.9935154
9051,0.076343834
9052,0.043363452
9053,0.044211805
9054,0.03798163
9055,0.08899492
9056,0.031329513
9057,0.13786945
9058,0.5956853
9059,0.22007278
9060,0.11815685
9061,0.86495686
9062,0.0017948747
9063,0.1431576
9064,0.114605874
9065,0.09743875
9066,0.10640997
9067,0.16985339
9068,1.1723745e-07
9069,0.25695515
9070,0.0003989935
9071,0.8181143
9072,0.98289824
9073,0.19721588
9074,0.21447259
9075,0.9971237
9076,0.9999578
9077,0.05591622
9078,4.4016002e-07
9079,0.42326218
9080,0.33408558
9081,0.9998739
9082,0.029596955
9083,0.15542525
9084,0.26123393
9085,0.08718708
9086,0.7100906
9087,0.14758939
9088,0.8395823
9089,1.0
9090,0.037543744
9091,0.1687046
9092,0.20841652
9093,0.6758895
9094,0.0063433945
9095,0.14898267
9096,0.27455753
9097,1.0
9098,0.009812415
9099,0.9970473
9100,0.011706561
9101,0.0044306517
9102,0.99990225
9103,0.09614587
9104,0.12676322
9105,0.2821458
9106,0.25461167
9107,0.11949462
9108,1.0
9109,0.9865391
9110,0.9999864
9111,0.9512671
9112,0.27087992
9113,0.24749348
9114,0.075228214
9115,0.12963247
9116,0.20720136
9117,0.8533724
9118,0.0038940609
9119,0.90535665
9120,0.08754754
9121,0.072959036
9122,0.07871637
9123,0.1528588
9124,0.07775539
9125,0.0678519
9126,0.18573123
9127,0.5352726
9128,1.0
9129,0.96385896
9130,0.004686922
9131,0.49722528
9132,0.02830422
9133,0.6639624
9134,0.05452335
9135,0.49145046
9136,0.0065814853
9137,0.036295474
9138,0.22808704
9139,0.6112119
9140,1.0
9141,0.13309342
9142,0.043610334
9143,0.023318619
9144,0.8036245
9145,0.999978
9146,1.0
9147,0.4604379
9148,0.040088058
9149,0.16890925
9150,0.08304188
9151,0.1003128
9152,0.14130771
9153,0.10873917
9154,1.0
9155,0.07071045
9156,0.9999999
9157,0.8357056
9158,0.015754253
9159,0.1507872
9160,1.0
9161,0.013863593
9162,1.0
9163,0.47423214
9164,0.017765313
9165,0.99859726
9166,0.9612303
9167,0.16529202
9168,1.0
9169,0.07646558
9170,0.012941301
9171,0.9995402
9172,0.1235446
9173,0.11781138
9174,0.2156131
9175,0.36255574
9176,0.13649726
9177,0.17642525
9178,0.991927
9179,0.1579808
9180,3.856266e-05
9181,0.17602292
9182,0.53211004
9183,0.102024496
9184,0.008470833
9185,0.021962285
9186,0.14592966
9187,0.0069965124
9188,0.30224526
9189,0.003705293
9190,0.25522083
9191,0.60461813
9192,1.0
9193,0.2655416
9194,1.0
9195,0.0506202
9196,0.0094100535
9197,0.08263022
9198,0.012770444
9199,0.99987704
9200,1.0
9201,0.9043232
9202,0.2557699
9203,0.07247481
9204,0.9999919
9205,0.10014236
9206,0.1656934
9207,0.40493748
9208,1.0
9209,0.12226012
9210,0.00020441413
9211,0.0810312
9212,0.02146551
9213,0.1618352
9214,0.78508794
9215,0.99999905
9216,0.12034482
9217,0.7658535
9218,1.0
9219,0.12768412
9220,0.9645466
9221,1.0
9222,0.86875916
9223,0.15724558
9224,0.9482389
9225,0.122307986
9226,0.097633064
9227,0.034740686
9228,0.00085771084
9229,0.08509901
9230,0.19910294
9231,0.11159742
9232,0.9713013
9233,0.40269813
9234,0.5075179
9235,0.06809455
9236,0.056627125
9237,0.10927808
9238,0.14478561
9239,0.8314135
9240,0.08300167
9241,0.16961715
9242,0.09798139
9243,0.022366256
9244,0.117872745
9245,0.4167462
9246,1.0
9247,0.13912234
9248,0.025265485
9249,0.96029925
9250,0.08365801
9251,0.29011405
9252,0.018200278
9253,0.14403471
9254,0.05849591
9255,0.11568132
9256,0.43471682
9257,0.17598069
9258,0.075683564
9259,0.9999961
9260,0.46532723
9261,0.9999447
9262,0.9975476
9263,0.02279234
9264,1.0
9265,0.1394369
9266,0.021807492
9267,0.14084733
9268,0.72810334
9269,0.855482
9270,1.0
9271,0.20069787
9272,0.0034676492
9273,0.1092765
9274,0.1687885
9275,0.9873009
9276,0.27476728
9277,0.33880413
9278,0.006420493
9279,0.052730143
9280,0.9995874
9281,0.17864358
9282,0.23407197
9283,0.8327645
9284,0.9827988
9285,0.11628389
9286,0.12214303
9287,0.76878214
9288,0.08960062
9289,0.031613886
9290,0.51554877
9291,0.08828816
9292,0.53566945
9293,0.99944293
9294,0.07244086
9295,1.0
9296,0.49813467
9297,0.8540895
9298,0.2851791
9299,0.106074035
9300,0.08642036
9301,0.090388715
9302,0.048999995
9303,0.1701647
9304,0.743917
9305,0.41337636
9306,0.31703445
9307,0.9969791
9308,0.9999996
9309,0.12482914
9310,0.20606872
9311,0.10623965
9312,0.2736581
9313,0.032424867
9314,0.04826221
9315,0.122290015
9316,0.024910063
9317,0.1152381
9318,0.39314502
9319,0.16188064
9320,0.08631325
9321,0.7249247
9322,0.09329423
9323,0.2594964
9324,1.0
9325,0.998044
9326,0.095731676
9327,0.074002564
9328,0.2117101
9329,1.0
9330,0.06692019
9331,0.13929361
9332,0.012701929
9333,0.12628192
9334,0.072778046
9335,0.95403194
9336,0.020865649
9337,0.054056108
9338,0.57099915
9339,0.93799233
9340,0.11124402
9341,1.0
9342,0.99182576
9343,0.9992476
9344,0.9998914
9345,0.14415875
9346,0.09065944
9347,1.0
9348,0.9878282
9349,0.24671137
9350,0.3779244
9351,0.51509035
9352,0.0014098883
9353,0.14104596
9354,0.006675124
9355,0.9999767
9356,1.0
9357,0.9483055
9358,0.07731083
9359,1.0
9360,0.24806163
9361,0.0004924536
9362,0.9979589
9363,0.019176275
9364,0.4503518
9365,0.021689415
9366,0.14714634
9367,1.0
9368,0.018725961
9369,0.999069
9370,0.06178242
9371,0.9228788
9372,0.41858578
9373,0.303298
9374,0.9999884
9375,0.27074373
9376,0.8631047
9377,0.9815924
9378,0.99227476
9379,0.1831553
9380,0.9684466
9381,0.9848209
9382,0.116613865
9383,0.23625004
9384,0.009194791
9385,1.0
9386,0.15152144
9387,0.060563236
9388,0.61768234
9389,0.018461108
9390,0.88370746
9391,0.0012907386
9392,0.5173567
9393,0.45979002
9394,0.12370479
9395,1.0
9396,1.0
9397,0.9999871
9398,0.0047883987
9399,0.25063354
9400,0.7652774
9401,0.0022001565
9402,0.036203355
9403,0.45520446
9404,0.1900486
9405,0.07911947
9406,1.0
9407,1.0
9408,0.7882955
9409,0.15483803
9410,0.1534312
9411,0.13917947
9412,0.16550747
9413,0.04333496
9414,0.005115241
9415,0.07668918
9416,1.0
9417,0.17932394
9418,0.15110421
9419,0.18677688
9420,0.14612198
9421,0.007277757
9422,0.008528739
9423,0.900476
9424,0.9991448
9425,0.04917288
9426,0.13784459
9427,0.12391245
9428,0.3298561
9429,0.9980923
9430,0.80119145
9431,0.1099135
9432,0.011485875
9433,0.13099405
9434,0.9618057
9435,0.9006996
9436,0.12138215
9437,1.0
9438,0.9104979
9439,1.0
9440,0.19883922
9441,0.5550473
9442,0.9909916
9443,0.07334715
9444,1.0
9445,0.20090097
9446,0.18202358
9447,0.00036257505
9448,0.13150552
9449,0.05134338
9450,0.122416854
9451,0.066584736
9452,0.86585397
9453,0.25355864
9454,0.53282976
9455,0.18062955
9456,0.03518471
9457,0.02054146
9458,0.67759037
9459,0.0038805306
9460,0.24077761
9461,0.96177846
9462,0.015236139
9463,0.18527287
9464,0.007189989
9465,0.0026022196
9466,0.002391994
9467,0.03882596
9468,0.22679493
9469,0.9998543
9470,0.16007775
9471,0.7644092
9472,1.0
9473,0.97011995
9474,0.21530405
9475,0.26951516
9476,0.061829835
9477,0.21835533
9478,0.9224528
9479,0.13648432
9480,0.060542077
9481,0.034697354
9482,0.18627709
9483,0.13524202
9484,0.79516613
9485,0.032776862
9486,0.12319353
9487,0.9997176
9488,0.029562265
9489,0.39685717
9490,1.0
9491,0.99999964
9492,0.44910747
9493,0.04964924
9494,0.99998367
9495,0.0007291138
9496,0.096214324
9497,0.99566686
9498,0.15703404
9499,0.063849
9500,1.0
9501,0.9504316
9502,0.03370768
9503,0.12390721
9504,0.7978115
9505,0.05015871
9506,1.0
9507,0.0034006238
9508,0.4526789
9509,0.18367061
9510,0.99653876
9511,0.9876987
9512,0.2697153
9513,0.13337249
9514,0.2649795
9515,0.037729144
9516,1.0
9517,0.021911144
9518,0.010453373
9519,0.00027230382
9520,0.08978975
9521,0.3598013
9522,0.99975586
9523,0.9456494
9524,0.89665663
9525,0.554942
9526,0.21532035
9527,0.1727705
9528,0.38683805
9529,0.99975085
9530,0.06262314
9531,0.03593397
9532,0.2875861
9533,0.017486155
9534,0.1857253
9535,0.9998225
9536,0.9611944
9537,0.13683954
9538,1.0
9539,0.9956676
9540,0.02887553
9541,0.17035958
9542,0.19937882
9543,0.10148412
9544,0.07385054
9545,0.0012597144
9546,0.0940415
9547,0.19678435
9548,0.030616581
9549,0.11194992
9550,0.052494377
9551,0.11987963
9552,0.6267544
9553,0.028423399
9554,1.0
9555,0.05024284
9556,0.0028728843
9557,0.4771801
9558,0.00043594837
9559,0.10719246
9560,0.11631748
9561,0.23581743
9562,0.107171714
9563,0.3336446
9564,0.9729571
9565,0.124171615
9566,1.0
9567,0.31319812
9568,0.038645864
9569,0.44268703
9570,0.11876324
9571,0.12864915
9572,0.8008306
9573,0.9994091
9574,0.004442364
9575,0.11091983
9576,0.049503446
9577,0.029032737
9578,0.8794533
9579,0.034551233
9580,0.9952352
9581,0.34772736
9582,0.12950999
9583,0.011763632
9584,0.03466481
9585,0.40279794
9586,0.037092507
9587,0.93959475
9588,0.061348855
9589,0.12637466
9590,0.3590024
9591,0.22290027
9592,1.0
